,Magnet_X,Magnet_Y,Magnet_Z,Pose_X,Pose_Y,Pose_Z,Tx_1,Ty_1,Tz_1,Tx_2,Ty_2,Tz_2,Tx_3,Ty_3,Tz_3,Tx_4,Ty_4,Tz_4,Tx_5,Ty_5,Tz_5,Tx_6,Ty_6,Tz_6,Tx_7,Ty_7,Tz_7,Tx_8,Ty_8,Tz_8,Tx_9,Ty_9,Tz_9,Tx_10,Ty_10,Tz_10,Tx_11,Ty_11,Tz_11,Tx_12,Ty_12,Tz_12,Tx_13,Ty_13,Tz_13,Tx_14,Ty_14,Tz_14,Tx_15,Ty_15,Tz_15,Tx_16,Ty_16,Tz_16
42,0.03,0.045,0.048,0,0,-1,-131.1021073,-94.59434752,-13.5383187,36.69428548,-436.6402271,157.1875471,159.0452895,-45.78012339,-3.047041923,81.90584692,13.03840874,-79.62801892,-222.9520647,82.69582009,43.1059511,50.01749518,626.5751188,1205.399808,284.7487636,73.40852887,51.08092982,81.86960582,17.45552363,-17.16389177,-13.32548588,66.21093133,-4.413789593,33.3547868,197.529355,-39.87503951,82.70218077,78.00868931,-30.30579785,45.51573569,37.13113896,-7.809889667,36.79773589,34.75242105,39.65886618,40.10487999,34.96582277,-9.135081723,40.59176619,54.23958051,-29.76659797,44.26322561,41.5172616,-24.45503595
43,0.015,0.045,0.048,0,0,-1,-92.62090551,-53.89082761,-24.95384714,-95.49706019,-390.1606898,125.64135,196.4399836,-115.7213327,23.02533562,93.39237829,6.124569893,-83.75535929,-128.4979906,46.22262144,5.266096893,-430.2954472,533.4167941,896.7507966,431.7625654,141.7182043,162.7981487,101.6250835,20.45714682,-22.7320556,-5.546001598,46.4718922,-1.588348315,5.678352223,189.2179294,-39.96050766,88.56991838,104.0026223,-29.61698903,51.74563363,42.26297594,-11.17144234,36.54761932,32.07583482,41.27407682,37.34813725,35.12259339,-7.705572796,40.64838541,57.06433957,-30.65577698,45.35958288,43.56400499,-26.0160562
44,0,0.045,0.048,0,0,-1,-62.09913901,-29.4112036,-27.65438839,-154.4421213,-267.2668159,58.12162384,206.1497761,-223.9041604,82.9691514,113.757274,-7.393603456,-84.88379232,-67.92747989,28.9109611,-7.253039812,-505.301287,312.8178959,374.7363789,579.0155743,277.3849019,469.3363986,138.06535,28.97601967,-21.57563058,3.629662955,29.8999635,1.205648716,-15.6200234,162.0162192,-44.55650509,82.36589277,137.3020183,-23.7199944,59.70949481,52.8137582,-13.43974851,36.81281252,28.84824668,43.55998178,34.46144714,33.32210219,-7.184809427,38.54962798,60.541772,-31.16248169,45.83973421,46.53493101,-27.23307773
45,-0.015,0.045,0.048,0,0,-1,-43.60620843,-17.45568646,-23.51122086,-138.296233,-159.7229989,6.766187449,152.7904072,-341.4378347,147.7479405,141.4855093,-28.82342033,-84.4205547,-35.46447757,21.68334002,-3.913617967,-358.1788671,166.9207221,83.78643935,525.8179737,474.5620114,977.3066471,193.8070543,45.16760027,-15.99570474,10.7685333,21.05224165,5.273556758,-19.2484649,131.2486584,-47.93703878,65.3390903,161.0918795,-21.53196955,67.47428072,65.64522146,-18.67241988,37.97082402,26.56431009,44.4858309,33.72863867,29.98606265,-6.098732686,36.82749497,62.02417856,-31.7930433,46.2579344,48.93404682,-28.53914176
46,-0.03,0.045,0.048,0,0,-1,-29.30253216,-9.979984756,-21.02723275,-94.84008649,-80.98871441,-26.80824815,11.37158241,-403.5406977,180.0329856,180.0615667,-71.80168098,-69.92985646,-13.50115641,17.83705835,-1.782640944,-207.7018987,87.68485845,-43.61792347,38.74955709,602.4095761,1303.447436,293.4049152,81.75652731,27.06784774,17.76157126,14.15287121,8.291023557,-15.32348057,101.2823218,-49.41614789,33.59867971,171.1605121,-18.81213793,75.3884655,88.15070233,-18.73089021,38.94453522,23.62845187,46.1562571,32.64778994,26.40829011,-4.994289031,33.17017938,63.56406218,-31.71033495,45.64933761,52.97402355,-29.67975186
47,-0.045,0.045,0.048,0,0,-1,-21.78024559,-6.631847668,-16.20496971,-55.42492609,-40.70375048,-35.09682419,-115.9275825,-356.1335296,146.5144585,219.3450873,-139.3667796,-42.10398564,-1.875989426,16.07538168,3.383315968,-113.0472447,55.01945991,-77.37393628,-423.2884404,508.5331474,984.0410063,436.7986187,154.2219349,138.9727336,21.94549706,10.39712991,11.45157293,-5.863425429,82.62781818,-46.65640317,7.646706651,159.5813294,-21.99527549,78.45501694,112.6265516,-20.31294624,40.35371023,22.31916148,47.96089484,32.72877476,23.52977852,-3.76187175,30.91409112,61.9990708,-31.71839351,45.24213447,55.52349785,-31.54240532
48,-0.06,0.045,0.048,0,0,-1,-15.41229885,-4.228172897,-13.2017586,-25.16328812,-16.99023257,-36.22677525,-169.3756577,-236.0210286,77.65077462,234.3050586,-245.3804191,16.53121409,5.860516924,14.67039384,6.390678924,-54.57535381,39.29481826,-86.21075496,-492.8567447,294.3183542,475.1259478,585.0770311,294.3059587,437.9849927,25.54271286,8.302515903,13.87440082,2.543156859,68.40337682,-43.7083128,-10.87980139,133.1194084,-26.06622028,73.07565042,142.6672441,-17.24611362,41.26856318,21.22974042,49.58019895,33.04622972,20.67133927,-2.096556927,29.14771755,60.27116024,-31.20710774,43.25716159,57.72625945,-32.511693
49,-0.075,0.045,0.048,0,0,-1,-10.91005667,-2.587817893,-10.70960169,-3.22874708,-3.938471003,-34.36356847,-151.6323069,-124.655476,18.34897077,179.9670073,-367.682353,82.17260352,11.18526406,13.92597525,9.961775656,-20.42076274,31.40338849,-85.42073221,-353.2077043,141.1774224,177.5666582,526.012404,493.4386286,965.9907717,28.2726942,6.112164551,16.26089451,9.557195485,58.35835988,-40.4065971,-17.87737723,102.3153276,-28.04882735,55.41453994,169.0152869,-11.9192836,41.64015848,19.78351999,50.3317735,33.58656102,18.50694734,-0.673866591,27.31672951,57.80893047,-29.95701213,41.17503847,60.40259534,-32.73593176
50,-0.09,0.045,0.048,0,0,-1,-7.803987729,-1.213959047,-8.725036802,9.74925397,4.327660138,-31.39236274,-110.7644774,-47.09511758,-8.56268037,46.95481015,-436.0480731,125.7250588,14.86748465,13.58800283,12.03908214,2.191184265,28.85262951,-82.13050339,-207.7403098,70.55506915,52.46613208,50.31409576,631.3489734,1286.655307,30.36514968,5.202110262,17.7529825,16.69192622,52.41466662,-37.60676407,-12.23269801,74.24643887,-31.14687146,26.06706229,176.469697,-14.296101,42.41841244,19.27219685,51.69158886,35.02704324,16.09254304,-0.399800445,26.80875013,53.77458589,-29.63969672,38.15880551,59.95781059,-34.21868685
51,0.09,0.03,0.048,0,0,-1,1.93069487,-271.5771628,28.02591157,125.9687626,-69.1772537,-35.50987076,53.91858456,37.48762115,-11.09868612,59.59632167,20.54818478,-69.40023471,44.00025248,33.44175969,1601.959968,314.3791433,26.9371204,-26.1452056,78.53166967,5.324147464,9.560117482,53.48534772,11.1245197,-4.622833908,38.98065718,281.53959,52.59575235,116.0032017,121.8854716,-42.61088752,58.23559495,27.28244276,-20.71768917,34.21984014,27.35955158,0.095404668,43.70433589,59.63150719,31.39803673,51.94904153,33.74798019,-8.934540674,41.65290811,45.96596302,-25.18124375,41.9997084,37.80298478,-20.60577578
52,0.075,0.03,0.048,0,0,-1,-57.46015807,-249.6880613,20.65650326,140.9757269,-113.8251842,-28.90311013,62.70571229,31.24899176,-15.01454795,61.47917745,19.973507,-71.34657728,-543.3865746,42.28751476,1225.298768,486.3589825,30.40485662,108.6561837,98.85525929,5.994511974,4.54174329,56.21959402,11.32749535,-7.684381053,-21.07669555,260.0909939,43.61231759,130.6402855,165.9239059,-36.02801745,67.07740448,34.02751736,-24.81598504,36.38837627,28.36412783,-1.67119266,39.62241395,58.45207621,31.5106053,51.36047156,38.63817862,-10.47084693,42.71932236,48.02923261,-26.98512561,42.78048695,38.0002606,-21.87424737
53,0.06,0.03,0.048,0,0,-1,-94.0414642,-190.1640028,2.32994479,137.8925826,-175.9706223,-9.929551805,75.58222777,19.48597148,-16.98120161,65.0587953,18.04779761,-72.95736162,-612.9370688,36.62180462,579.6646529,676.406304,38.42783982,475.2884708,136.5575261,6.630209053,4.782523158,61.87600143,11.50989036,-10.4851604,-57.17175596,200.9255108,22.43554141,127.3234251,225.8825604,-17.54470263,79.9549405,46.15822712,-27.78756423,39.88192492,30.17774603,-4.027725989,35.02457442,54.07762536,33.14420176,48.07008461,43.85008707,-11.76769157,44.33339607,51.690448,-28.28210401,43.62982158,39.22469577,-23.19106364
54,0.045,0.03,0.048,0,0,-1,-96.68007649,-130.846348,-14.79375431,104.9009962,-233.1688706,7.717201184,91.28400222,0.395664248,-19.41592136,69.33242144,15.60884322,-75.87739057,-427.9611892,25.07909501,211.4351814,636.5833745,47.07254422,1094.472831,198.6347655,8.076452662,12.28351069,69.87992767,11.68499902,-13.91517604,-59.84517882,139.7782323,7.8716367,96.97040532,281.5060799,0.912041451,95.98011682,64.46180821,-30.0996005,44.10554817,32.70667091,-6.966749561,32.53605926,49.36502095,35.38043356,45.16974634,47.17787527,-11.84279032,44.81550211,55.43459694,-30.32790756,44.82084874,40.8121281,-24.10851546
55,0.03,0.03,0.048,0,0,-1,-81.43884522,-80.07738769,-25.57023426,38.19131381,-258.9562689,16.49067822,109.4025051,-31.69187406,-15.60598681,76.12138053,11.37385132,-79.3174881,-250.5560274,16.76360285,55.41452545,43.70380393,42.29979027,1477.694808,309.6666518,10.48763506,59.8000024,83.69578299,11.7050787,-18.18196227,-46.59135273,88.450539,-0.587824516,33.21555841,308.7354068,12.98655295,116.2551768,96.91627516,-26.58670604,51.51962327,36.93268463,-9.869483713,31.09938928,42.8794536,37.29020327,39.3548226,49.0663968,-11.92259431,45.36207701,60.79737105,-31.40978993,46.35596236,42.87139779,-25.57811245
56,0.015,0.03,0.048,0,0,-1,-63.59293675,-49.2880063,-27.43418616,-24.34273024,-239.0072858,11.36368549,124.6858167,-78.35526618,-6.265144174,84.77066251,4.921220141,-82.5209896,-141.0671646,15.57665618,8.087277455,-550.3982814,49.07913277,1103.084635,484.7125374,20.96696037,194.9053751,104.9015562,12.24748301,-23.01541474,-26.75540822,55.16776741,-2.645722279,-26.22836863,285.5781897,-0.750970485,129.9811849,141.827412,-20.15064434,59.50375382,43.37794119,-13.82783463,31.79518373,37.25339357,38.67329818,35.23709991,47.10562691,-12.53310207,44.01216443,65.96470179,-33.28952547,47.76227232,45.39986338,-27.79529853
57,0,0.03,0.048,0,0,-1,-46.34824619,-29.65675837,-25.81717979,-59.8238234,-179.1163375,-8.796782234,119.8184008,-141.5369354,11.19044559,97.61754416,-6.967007953,-84.61313162,-74.94518851,13.55304408,-5.186333301,-611.64013,35.04586963,474.7186741,677.4604739,32.950528,558.6169222,142.8284573,13.58087488,-22.65495882,-10.60689184,34.12975378,-0.643606865,-60.75049001,229.1408037,-21.81470677,129.1809827,201.5693654,-0.826491323,72.62611809,55.1147824,-17.2791984,32.90421659,32.64924588,40.64266776,31.1649219,43.63159401,-11.23642243,41.42882864,71.18709042,-33.97727463,49.28874369,49.29108804,-29.27571783
58,-0.015,0.03,0.048,0,0,-1,-34.07631643,-18.57455971,-22.02695102,-62.00528228,-118.3238715,-23.54969617,86.85709437,-200.2373936,30.6053921,114.4205011,-25.21951343,-86.04101488,-38.77975988,13.59239967,-4.181486631,-418.8535939,29.7123749,119.1413202,633.842408,50.61165542,1177.593541,205.8060822,16.47486458,-14.34463277,2.283060695,22.43162687,3.046287953,-60.73798291,169.9519862,-38.88112001,98.46024077,254.7730349,16.76091645,87.41477759,74.13302149,-20.8556908,34.7058032,28.35542886,43.22262799,29.63654131,38.73059214,-10.19083232,38.33195458,74.13420865,-34.94408059,49.72597106,53.52537143,-31.50138292
59,-0.03,0.03,0.048,0,0,-1,-24.84870202,-11.44432422,-18.54117743,-46.05125646,-68.30355488,-34.27242145,19.72948046,-227.8793072,39.62847891,133.5156383,-57.48912085,-82.12765485,-16.17998449,13.18892341,-1.052240541,-237.9010952,26.053903,-29.84969854,41.19262342,50.36637936,1570.593366,318.1105904,22.62313549,33.70449366,12.50135364,14.75462833,6.411267854,-45.93824676,121.4629565,-48.25944518,36.89097861,277.2519465,25.84436401,104.9195861,105.6098783,-18.32254506,37.11561006,25.04977372,45.17679382,28.58605097,32.80447446,-8.615124493,33.22012882,75.13643231,-35.29075772,49.93910008,58.92820446,-33.11614221
60,-0.045,0.03,0.048,0,0,-1,-18.18640742,-7.358106126,-15.09480419,-25.50317982,-36.21346147,-37.05090906,-42.41374027,-205.1865957,28.64749152,148.2471163,-104.2400487,-73.20081441,-3.527295562,12.91329039,3.003285456,-125.8501592,23.80226797,-74.49306005,-543.4784665,36.35108059,1184.757603,493.6537881,34.01054542,174.2796403,18.45317747,10.57735344,10.43336401,-27.89234091,91.09732667,-48.62358421,-21.43074919,254.2617127,17.88660093,119.3936741,149.2611331,-10.57813082,38.19862574,22.78072825,46.97065779,28.85849465,28.36987632,-6.791839687,29.16208237,73.82019552,-34.88274749,48.96234614,63.56190002,-34.39214776
61,-0.06,0.03,0.048,0,0,-1,-13.70332311,-4.525509978,-11.99056014,-7.785326856,-16.3659091,-35.80816261,-75.79386427,-146.5814899,9.038680601,146.8760389,-166.1793779,-53.92627647,5.165923248,12.91468503,6.159768417,-60.2240448,23.20888076,-85.17693271,-601.1931155,19.24126104,567.1690764,686.4010405,54.78651614,543.6488918,23.62410322,8.080529217,12.84298746,-11.5507899,72.00699998,-46.29375768,-53.77033804,198.0523273,-1.614654803,116.3787664,206.2977458,4.880744233,39.82077165,21.1464456,49.07527327,29.88309219,24.14177547,-4.920618143,25.51584762,71.05263393,-34.10011817,46.47534262,68.71119708,-35.85471091
62,-0.075,0.03,0.048,0,0,-1,-9.233435468,-3.465669542,-10.40958294,7.524588593,-5.654156335,-33.2759037,-71.97172183,-82.63565887,-14.20123876,111.5800323,-222.9508321,-43.43910448,10.33110623,11.75520737,10.07083534,-23.94921945,20.63958109,-84.40300411,-413.1864514,-2.469578,212.0774593,637.4503626,58.53179353,1181.439888,26.01150182,5.814452659,15.29081805,-0.240228166,59.81678452,-41.08950744,-60.33269698,141.5000969,-13.02526746,87.16680143,263.3616769,30.9482652,40.43451789,20.01488107,50.42312534,30.21191449,20.88406787,-2.409676513,22.50037473,67.78390946,-31.53980079,43.4776496,74.30141642,-34.65586211
63,-0.09,0.03,0.048,0,0,-1,-7.106868481,-2.310344839,-8.057544603,16.6874626,2.459891174,-29.71545576,-57.69017197,-32.28808749,-21.99681193,47.81102453,-254.9156812,-28.56879018,14.46988643,12.65531927,11.74863267,0.369559144,22.19294997,-81.58465871,-235.9936702,1.782777251,62.13498119,33.92864217,68.09875993,1583.39997,29.13190258,4.719606444,17.19466058,10.58838409,52.40749777,-38.55080377,-44.83479893,92.49755522,-27.11246737,22.86268296,285.43095,34.96536913,41.87160959,18.7503007,51.51070772,32.32740658,17.64149136,-1.214983667,21.66796359,60.56444803,-31.63995238,37.61702252,74.27227687,-35.70275924
64,0.09,0.015,0.048,0,0,-1,-0.080289566,-161.8829305,-14.72557385,93.34984752,-50.74669119,-36.869122,48.20012824,37.99200077,-9.366246759,58.73238686,20.98291791,-68.2929055,18.90226292,-554.1014088,1080.634661,289.8027023,-35.86352509,-32.74948024,77.25969648,-0.332113392,9.137905828,52.96480382,10.55369467,-3.99086207,39.27999812,461.9147087,210.8279984,163.7773619,137.8621838,-30.23582398,63.94315243,26.43098944,-22.21897741,34.9981862,27.02962104,-0.031172128,42.40561723,84.29084785,27.46786491,58.81446696,43.47916783,-11.90131236,44.30987814,47.87294459,-26.32157509,42.69112711,37.39445314,-21.73985056
65,0.075,0.015,0.048,0,0,-1,-28.15897772,-151.9834507,-16.96186241,97.63738385,-76.81938365,-37.53616869,54.11226554,32.62475464,-13.02363836,60.62030184,19.92136507,-70.34815545,-430.8809969,-462.5432305,861.4637209,430.9301422,-96.36486199,76.00616192,96.39715261,-2.806259317,4.281587426,56.01202541,10.27339943,-6.838721524,-90.3052516,416.223449,170.8336438,202.2797255,204.8127226,-4.912456709,75.89750674,33.25942077,-26.97412389,37.56795646,28.10340959,-2.50781617,34.91088666,81.53290874,27.43879904,58.11221742,51.97857516,-14.51717561,46.42602758,50.37653104,-28.95050375,43.65690144,38.43960565,-22.91461484
66,0.06,0.015,0.048,0,0,-1,-50.3878139,-123.199459,-21.16063556,91.27865117,-111.6017771,-32.10395817,62.57761734,22.16472762,-14.98769925,63.63457367,17.93106677,-72.17540529,-513.1712315,-249.6208627,440.0803819,564.3118966,-217.5352597,356.1316785,132.6507946,-8.939275005,5.548414387,62.2210558,10.00659897,-9.276288757,-147.6544139,294.3448904,90.11289902,213.6018762,310.1015142,56.05896375,95.72390576,47.72432498,-28.77250678,41.73694919,29.79808818,-4.066961236,27.07363662,73.25867211,27.84654605,53.33178707,60.77333932,-15.49272082,48.86156557,55.80555074,-30.89454381,45.52815178,40.09773985,-24.46723023
67,0.045,0.015,0.048,0,0,-1,-54.32667891,-91.59680706,-24.89002961,72.05739551,-138.3393606,-29.16214228,70.77871385,8.51990631,-18.66344648,65.98893914,15.83927341,-74.61978918,-373.8167312,-115.2944373,169.6724241,494.7067855,-409.8264088,769.4513285,188.8473023,-21.34611629,10.54067442,69.80009282,8.771005865,-13.52597334,-133.2068754,184.4445863,36.6836449,163.8498603,421.9151787,129.3577369,123.8564789,70.11642747,-29.81066554,46.75595706,31.88364797,-7.701724137,24.17184465,64.17117909,29.92846299,47.64373009,67.54044567,-16.90484441,50.53533079,61.4280323,-33.10292331,46.98025372,41.6988079,-25.88046568
68,0.03,0.015,0.048,0,0,-1,-50.8421832,-61.19141807,-26.88932927,37.17826127,-150.0485157,-26.03729619,78.27783872,-14.66358551,-18.09088829,71.36723377,11.21348161,-77.14958971,-224.9960239,-44.28552273,42.70053724,16.02258607,-549.4334609,1010.423449,287.6604367,-49.99679852,54.37290117,83.23461118,6.619751541,-16.66830675,-92.51949869,103.6473555,5.644459901,25.63498978,478.4056825,165.4040094,162.126633,114.3979521,-16.28348847,57.14599181,36.40391238,-10.87768737,22.82063675,52.74295463,31.89088263,38.15137611,70.35951419,-16.27392197,51.80652244,70.56134123,-34.64697097,49.44721238,44.92955956,-27.68845508
69,0.015,0.015,0.048,0,0,-1,-42.46226681,-41.72841726,-24.85429109,8.619967052,-140.2862839,-27.9162016,83.03395441,-41.43019742,-18.34871887,76.91938259,6.397007383,-80.48270943,-130.3148095,-16.13577872,6.158948891,-437.9026543,-463.4796553,773.4359099,430.5149356,-106.7028247,160.4659331,102.0374849,4.146242813,-23.01283204,-55.36110295,61.01095263,-1.129714846,-96.88917259,433.12024,123.5610309,201.0412175,182.0092038,7.884193845,68.6891703,42.56989735,-15.9660989,25.06310408,44.44280342,34.99235982,31.36776525,67.57894002,-16.43010074,50.71178921,77.72208558,-37.21969871,51.98412107,48.04686559,-30.32566927
70,0,0.015,0.048,0,0,-1,-33.31883078,-26.50585423,-22.712745,-12.92281683,-111.7727567,-31.37833512,76.21805859,-75.44224173,-12.50009265,84.93325371,-3.940973219,-82.74589678,-69.80554204,-1.682210215,-4.543919025,-512.4669998,-254.9465597,349.4031677,569.2356575,-224.7349469,433.0491593,138.2624254,-1.616702362,-22.87758507,-25.9624467,35.43050643,-2.241220833,-150.3729261,317.7830539,44.46107466,216.1806811,286.5127093,67.53643816,88.33791893,55.8409893,-18.50015291,27.70331056,36.2497302,37.5285516,24.83543001,59.75658876,-15.45450121,46.84915595,86.23738505,-37.90990716,54.39571423,53.48340343,-32.57479778
71,-0.015,0.015,0.048,0,0,-1,-25.48058458,-17.32018692,-19.45855602,-17.76038143,-79.00192672,-35.63183548,56.0832988,-103.8241142,-8.754634747,94.05339267,-17.80331255,-85.16526441,-36.01825144,4.44779387,-3.906141205,-366.7947869,-113.7246414,81.31046409,493.872387,-411.9283283,845.3283365,195.9194727,-13.76732983,-14.5938029,-5.868608388,21.62998334,1.385287942,-133.1032954,211.9092532,-11.22691353,166.4071052,395.6971005,141.0464327,115.7193347,79.3591657,-18.57820403,30.82603223,30.96895751,40.84441912,21.68163008,51.40969311,-13.56606559,40.94146955,92.64428435,-38.24696144,56.04813683,59.82203183,-33.95654757
72,-0.03,0.015,0.048,0,0,-1,-19.70819488,-11.25244987,-15.92332476,-12.89104443,-49.52698417,-36.26697018,24.03430225,-116.592009,-6.563438489,102.1759017,-39.20459739,-85.43794607,-15.21200666,7.668458553,-0.108396417,-216.1657092,-41.44918912,-36.00957517,24.11712503,-549.7545962,1079.946939,293.9736497,-38.66997894,25.06031083,7.310729614,13.99783836,4.900730613,-92.12586556,138.4321858,-40.24829817,40.08205067,446.8625018,176.9451991,151.0086636,120.5313008,-9.049656012,32.9836729,26.8461698,43.34808903,21.06003777,41.90169945,-12.51470406,33.07714241,95.02486744,-38.95029728,56.90337076,68.26598519,-36.146699
